;Index,CO_FIPS,YEAR,Tel_RETL,Tel_FOOD,Tel_MANU,Tel_WSLE,Tel_OFFI,Tel_GVED,Tel_HLTH,Tel_OTHR,Tel_AGRI,Tel_MING,Tel_CONS,HBJ_RETL,HBJ_FOOD,HBJ_MANU,HBJ_WSLE,HBJ_OFFI,HBJ_GVED,HBJ_HLTH,HBJ_OTHR,HBJ_AGRI,HBJ_MING,HBJ_CONS,HBJ,Telecom,Tot_WAH,CO_NAME
52031,05,2031,0.0582,0.0337,0.0556,0.0682,0.1713,0.0827,0.0622,0.1336,0.0473,0.0052,0.0509,0.0204,0.0118,0.0195,0.0239,0.0601,0.029,0.0218,0.0469,0.0166,0.0018,0.0179,0.0317,0.0904,0.1221,"Cache County, Utah"
52032,05,2032,0.0585,0.0338,0.0558,0.0685,0.172,0.0831,0.0624,0.1342,0.0475,0.0052,0.0511,0.0207,0.012,0.0197,0.0242,0.0608,0.0294,0.0221,0.0475,0.0168,0.0019,0.0181,0.0321,0.0908,0.1229,"Cache County, Utah"
52033,05,2033,0.0587,0.034,0.056,0.0688,0.1727,0.0835,0.0627,0.1346,0.0476,0.0053,0.0513,0.0209,0.0121,0.02,0.0245,0.0615,0.0298,0.0223,0.048,0.017,0.0019,0.0183,0.0325,0.0912,0.1237,"Cache County, Utah"
52034,05,2034,0.0589,0.0341,0.0563,0.0692,0.1734,0.0839,0.0629,0.1347,0.0478,0.0053,0.0515,0.0212,0.0123,0.0202,0.0249,0.0623,0.0301,0.0226,0.0484,0.0172,0.0019,0.0185,0.0329,0.0916,0.1245,"Cache County, Utah"
52035,05,2035,0.0591,0.0342,0.0564,0.0695,0.1737,0.0842,0.063,0.1359,0.0478,0.0053,0.0516,0.0214,0.0124,0.0204,0.0252,0.0629,0.0305,0.0228,0.0492,0.0173,0.0019,0.0187,0.0333,0.092,0.1253,"Cache County, Utah"
52036,05,2036,0.0593,0.0343,0.0565,0.0699,0.1743,0.0846,0.0633,0.1364,0.0479,0.0053,0.0518,0.0216,0.0125,0.0206,0.0255,0.0636,0.0308,0.0231,0.0497,0.0175,0.0019,0.0189,0.0337,0.0924,0.1261,"Cache County, Utah"
52037,05,2037,0.0595,0.0344,0.0568,0.0703,0.1749,0.0849,0.0635,0.137,0.0481,0.0053,0.052,0.0218,0.0126,0.0208,0.0258,0.0643,0.0312,0.0233,0.0503,0.0177,0.002,0.0191,0.0341,0.0928,0.1269,"Cache County, Utah"
52038,05,2038,0.0597,0.0345,0.0569,0.0707,0.1755,0.0853,0.0637,0.1374,0.0482,0.0053,0.0521,0.0221,0.0128,0.0211,0.0261,0.0649,0.0316,0.0236,0.0509,0.0178,0.002,0.0193,0.0345,0.0932,0.1277,"Cache County, Utah"
52039,05,2039,0.0599,0.0347,0.0571,0.071,0.1761,0.0856,0.0639,0.1379,0.0483,0.0054,0.0523,0.0223,0.0129,0.0213,0.0265,0.0656,0.0319,0.0238,0.0514,0.018,0.002,0.0195,0.0349,0.0935,0.1284,"Cache County, Utah"
52040,05,2040,0.0601,0.0348,0.0573,0.0714,0.1768,0.086,0.0642,0.1384,0.0484,0.0054,0.0525,0.0226,0.0131,0.0215,0.0268,0.0663,0.0323,0.0241,0.0519,0.0182,0.002,0.0197,0.0352,0.0939,0.1291,"Cache County, Utah"
52041,05,2041,0.0603,0.0349,0.0576,0.0717,0.1774,0.0864,0.0644,0.1389,0.0485,0.0054,0.0527,0.0228,0.0132,0.0217,0.0271,0.067,0.0326,0.0243,0.0525,0.0183,0.002,0.0199,0.0356,0.0943,0.1299,"Cache County, Utah"
52042,05,2042,0.0605,0.035,0.0577,0.0721,0.178,0.0867,0.0646,0.1393,0.0487,0.0054,0.0529,0.023,0.0133,0.022,0.0274,0.0677,0.033,0.0246,0.053,0.0185,0.0021,0.0201,0.036,0.0947,0.1307,"Cache County, Utah"
52043,05,2043,0.0607,0.0351,0.0579,0.0724,0.1786,0.087,0.0648,0.1398,0.0488,0.0054,0.053,0.0233,0.0135,0.0222,0.0277,0.0684,0.0333,0.0248,0.0535,0.0187,0.0021,0.0203,0.0364,0.0951,0.1315,"Cache County, Utah"
52044,05,2044,0.0609,0.0353,0.0581,0.0727,0.1792,0.0873,0.065,0.1402,0.0489,0.0055,0.0532,0.0235,0.0136,0.0224,0.028,0.0691,0.0337,0.0251,0.0541,0.0188,0.0021,0.0205,0.0368,0.0955,0.1323,"Cache County, Utah"
52045,05,2045,0.0611,0.0354,0.0583,0.073,0.1798,0.0877,0.0653,0.1407,0.049,0.0055,0.0534,0.0237,0.0137,0.0226,0.0283,0.0698,0.034,0.0253,0.0546,0.019,0.0021,0.0207,0.0372,0.0959,0.1331,"Cache County, Utah"
52046,05,2046,0.0613,0.0355,0.0585,0.0733,0.1804,0.088,0.0655,0.1412,0.0491,0.0055,0.0536,0.024,0.0139,0.0229,0.0286,0.0704,0.0344,0.0256,0.0552,0.0192,0.0021,0.0209,0.0376,0.0963,0.1339,"Cache County, Utah"
52047,05,2047,0.0615,0.0356,0.0587,0.0737,0.181,0.0883,0.0657,0.1417,0.0493,0.0055,0.0538,0.0242,0.014,0.0231,0.029,0.0711,0.0347,0.0258,0.0557,0.0194,0.0022,0.0211,0.038,0.0967,0.1347,"Cache County, Utah"
52048,05,2048,0.0618,0.0357,0.0589,0.074,0.1816,0.0886,0.0659,0.1422,0.0494,0.0055,0.054,0.0244,0.0141,0.0233,0.0293,0.0718,0.035,0.0261,0.0562,0.0195,0.0022,0.0213,0.0384,0.0971,0.1355,"Cache County, Utah"
52049,05,2049,0.062,0.0359,0.0591,0.0744,0.1823,0.089,0.0662,0.1426,0.0495,0.0056,0.0542,0.0247,0.0143,0.0235,0.0296,0.0725,0.0354,0.0263,0.0567,0.0197,0.0022,0.0215,0.0388,0.0975,0.1363,"Cache County, Utah"
52050,05,2050,0.0622,0.036,0.0594,0.0747,0.183,0.0893,0.0664,0.1432,0.0497,0.0056,0.0544,0.0249,0.0144,0.0238,0.0299,0.0732,0.0357,0.0266,0.0573,0.0199,0.0022,0.0218,0.0392,0.0978,0.137,"Cache County, Utah"
52051,05,2051,0.0625,0.0362,0.0596,0.0751,0.1837,0.0897,0.0667,0.1437,0.0499,0.0056,0.0546,0.0252,0.0146,0.024,0.0302,0.074,0.0361,0.0269,0.0579,0.0201,0.0023,0.022,0.0396,0.0982,0.1378,"Cache County, Utah"
52052,05,2052,0.0627,0.0363,0.0599,0.0755,0.1845,0.0901,0.067,0.1444,0.0501,0.0056,0.0548,0.0254,0.0147,0.0242,0.0306,0.0747,0.0365,0.0271,0.0585,0.0203,0.0023,0.0222,0.0399,0.0986,0.1385,"Cache County, Utah"
52053,05,2053,0.063,0.0365,0.0601,0.0759,0.1853,0.0905,0.0673,0.145,0.0502,0.0056,0.0551,0.0257,0.0149,0.0245,0.0309,0.0755,0.0368,0.0274,0.0591,0.0205,0.0023,0.0224,0.0403,0.099,0.1393,"Cache County, Utah"
52054,05,2054,0.0633,0.0366,0.0604,0.0763,0.1861,0.0909,0.0676,0.1456,0.0504,0.0057,0.0553,0.0259,0.015,0.0247,0.0313,0.0762,0.0372,0.0277,0.0596,0.0206,0.0023,0.0226,0.0407,0.0994,0.1401,"Cache County, Utah"
52055,05,2055,0.0636,0.0368,0.0607,0.0767,0.1869,0.0913,0.0679,0.1462,0.0506,0.0057,0.0555,0.0262,0.0152,0.025,0.0316,0.077,0.0376,0.028,0.0602,0.0208,0.0023,0.0229,0.0411,0.0998,0.1409,"Cache County, Utah"
52056,05,2056,0.0638,0.0369,0.0609,0.0771,0.1877,0.0916,0.0681,0.1468,0.0508,0.0057,0.0558,0.0264,0.0153,0.0252,0.0319,0.0777,0.038,0.0282,0.0608,0.021,0.0024,0.0231,0.0415,0.1002,0.1417,"Cache County, Utah"
52057,05,2057,0.0641,0.0371,0.0611,0.0775,0.1884,0.092,0.0684,0.1473,0.0509,0.0057,0.056,0.0267,0.0154,0.0255,0.0323,0.0785,0.0383,0.0285,0.0614,0.0212,0.0024,0.0233,0.0419,0.1006,0.1425,"Cache County, Utah"
52058,05,2058,0.0643,0.0372,0.0614,0.0778,0.1892,0.0924,0.0687,0.1479,0.0511,0.0058,0.0562,0.0269,0.0156,0.0257,0.0326,0.0792,0.0387,0.0288,0.0619,0.0214,0.0024,0.0235,0.0423,0.101,0.1433,"Cache County, Utah"
52059,05,2059,0.0646,0.0374,0.0616,0.0782,0.1899,0.0927,0.0689,0.1484,0.0513,0.0058,0.0564,0.0272,0.0157,0.0259,0.0329,0.0799,0.039,0.029,0.0625,0.0216,0.0024,0.0237,0.0427,0.1014,0.1441,"Cache County, Utah"
52060,05,2060,0.0648,0.0375,0.0619,0.0786,0.1906,0.0931,0.0692,0.1489,0.0514,0.0058,0.0566,0.0274,0.0159,0.0262,0.0332,0.0807,0.0394,0.0293,0.063,0.0217,0.0025,0.024,0.0431,0.1018,0.1449,"Cache County, Utah"
52061,05,2061,0.0651,0.0377,0.0621,0.0789,0.1914,0.0935,0.0695,0.1494,0.0515,0.0058,0.0569,0.0277,0.016,0.0264,0.0336,0.0814,0.0398,0.0296,0.0635,0.0219,0.0025,0.0242,0.0435,0.1022,0.1457,"Cache County, Utah"
52062,05,2062,0.0653,0.0378,0.0623,0.0793,0.1921,0.0939,0.0698,0.1499,0.0517,0.0059,0.0571,0.0279,0.0162,0.0267,0.0339,0.0821,0.0401,0.0298,0.0641,0.0221,0.0025,0.0244,0.0438,0.1026,0.1464,"Cache County, Utah"
52063,05,2063,0.0656,0.038,0.0626,0.0797,0.1929,0.0943,0.07,0.1505,0.0518,0.0059,0.0573,0.0282,0.0163,0.0269,0.0342,0.0829,0.0405,0.0301,0.0646,0.0223,0.0025,0.0246,0.0442,0.103,0.1472,"Cache County, Utah"
52064,05,2064,0.0659,0.0381,0.0628,0.0801,0.1936,0.0947,0.0703,0.151,0.052,0.0059,0.0575,0.0284,0.0165,0.0271,0.0346,0.0836,0.0409,0.0304,0.0652,0.0225,0.0025,0.0248,0.0446,0.1033,0.1479,"Cache County, Utah"
52065,05,2065,0.0661,0.0383,0.0631,0.0804,0.1944,0.0951,0.0706,0.1515,0.0522,0.0059,0.0578,0.0287,0.0166,0.0274,0.0349,0.0843,0.0413,0.0306,0.0657,0.0226,0.0026,0.0251,0.045,0.1037,0.1487,"Cache County, Utah"
72023,07,2023,0.0699,0.0404,0.0667,0.0775,0.2057,0.1001,0.0746,0.154,0.0515,0.0063,0.061,0.0308,0.0178,0.0294,0.0341,0.0906,0.0441,0.0329,0.0678,0.0227,0.0028,0.0269,0.0411,0.0934,0.1345,"Carbon County, Utah"
72024,07,2024,0.0648,0.0375,0.0619,0.0722,0.1908,0.0931,0.0692,0.1446,0.0477,0.0058,0.0566,0.0295,0.0171,0.0282,0.0329,0.0868,0.0424,0.0315,0.0658,0.0217,0.0026,0.0258,0.0403,0.0886,0.1289,"Carbon County, Utah"
72025,07,2025,0.0592,0.0343,0.0565,0.0658,0.1742,0.085,0.0632,0.1321,0.0435,0.0053,0.0517,0.0313,0.0181,0.0299,0.0348,0.0922,0.045,0.0334,0.0699,0.023,0.0028,0.0274,0.0429,0.0811,0.124,"Carbon County, Utah"
72026,07,2026,0.0563,0.0326,0.0537,0.0627,0.1657,0.0809,0.0601,0.1257,0.0413,0.005,0.0492,0.0315,0.0182,0.0301,0.0351,0.0927,0.0453,0.0336,0.0703,0.0231,0.0028,0.0275,0.0431,0.0771,0.1202,"Carbon County, Utah"
72027,07,2027,0.0542,0.0314,0.0518,0.0604,0.1596,0.0779,0.0579,0.1206,0.0398,0.0049,0.0474,0.0318,0.0184,0.0303,0.0354,0.0935,0.0456,0.0339,0.0706,0.0233,0.0028,0.0278,0.0434,0.0741,0.1175,"Carbon County, Utah"
72028,07,2028,0.0525,0.0304,0.0501,0.0584,0.1543,0.0753,0.056,0.1162,0.0384,0.0047,0.0458,0.0319,0.0185,0.0304,0.0355,0.0938,0.0458,0.034,0.0706,0.0234,0.0029,0.0279,0.0437,0.0718,0.1155,"Carbon County, Utah"
72029,07,2029,0.0509,0.0294,0.0486,0.0567,0.1497,0.0731,0.0543,0.1127,0.0372,0.0046,0.0445,0.0319,0.0185,0.0304,0.0355,0.0939,0.0458,0.0341,0.0707,0.0233,0.0029,0.0279,0.044,0.0702,0.1142,"Carbon County, Utah"
72030,07,2030,0.0497,0.0288,0.0474,0.0554,0.1462,0.0714,0.0531,0.1103,0.0363,0.0045,0.0434,0.032,0.0185,0.0305,0.0357,0.0941,0.0459,0.0342,0.071,0.0233,0.0029,0.0279,0.0444,0.0689,0.1133,"Carbon County, Utah"
72031,07,2031,0.0497,0.0288,0.0475,0.0555,0.1463,0.0714,0.0531,0.1105,0.0362,0.0045,0.0434,0.0323,0.0187,0.0308,0.036,0.095,0.0464,0.0345,0.0717,0.0235,0.0029,0.0282,0.0449,0.0692,0.1141,"Carbon County, Utah"
72032,07,2032,0.0498,0.0288,0.0476,0.0557,0.1466,0.0716,0.0532,0.1109,0.0362,0.0045,0.0435,0.0326,0.0189,0.0311,0.0364,0.0959,0.0468,0.0348,0.0726,0.0237,0.0029,0.0285,0.0454,0.0694,0.1148,"Carbon County, Utah"
72033,07,2033,0.05,0.0289,0.0477,0.0559,0.147,0.0718,0.0533,0.1114,0.0363,0.0045,0.0437,0.0329,0.0191,0.0314,0.0369,0.0969,0.0473,0.0352,0.0734,0.0239,0.003,0.0288,0.0459,0.0696,0.1155,"Carbon County, Utah"
72034,07,2034,0.0501,0.029,0.0478,0.0562,0.1473,0.072,0.0534,0.1116,0.0362,0.0045,0.0437,0.0333,0.0192,0.0317,0.0373,0.0979,0.0478,0.0355,0.0742,0.024,0.003,0.0291,0.0464,0.0698,0.1162,"Carbon County, Utah"
72035,07,2035,0.0501,0.029,0.0479,0.0564,0.1475,0.0721,0.0535,0.1123,0.0362,0.0045,0.0438,0.0336,0.0194,0.032,0.0378,0.0988,0.0483,0.0358,0.0752,0.0242,0.003,0.0293,0.0469,0.0701,0.117,"Carbon County, Utah"
72036,07,2036,0.0502,0.029,0.0479,0.0566,0.1476,0.0722,0.0536,0.1125,0.0361,0.0045,0.0438,0.0338,0.0196,0.0323,0.0382,0.0996,0.0487,0.0361,0.0759,0.0244,0.003,0.0296,0.0474,0.0703,0.1177,"Carbon County, Utah"
72037,07,2037,0.0502,0.0291,0.0479,0.0568,0.1478,0.0723,0.0536,0.1128,0.0361,0.0045,0.0439,0.0341,0.0198,0.0326,0.0386,0.1004,0.0491,0.0364,0.0766,0.0245,0.0031,0.0298,0.0479,0.0705,0.1184,"Carbon County, Utah"
72038,07,2038,0.0503,0.0291,0.048,0.057,0.1479,0.0724,0.0537,0.1129,0.036,0.0045,0.0439,0.0344,0.0199,0.0328,0.039,0.1013,0.0496,0.0367,0.0773,0.0247,0.0031,0.0301,0.0484,0.0708,0.1192,"Carbon County, Utah"
72039,07,2039,0.0503,0.0291,0.048,0.0572,0.1481,0.0725,0.0537,0.1131,0.036,0.0045,0.044,0.0347,0.0201,0.0331,0.0394,0.1021,0.05,0.0371,0.078,0.0248,0.0031,0.0303,0.0489,0.071,0.1199,"Carbon County, Utah"
72040,07,2040,0.0504,0.0292,0.0481,0.0574,0.1483,0.0727,0.0538,0.1134,0.036,0.0045,0.0441,0.035,0.0203,0.0334,0.0398,0.103,0.0505,0.0374,0.0787,0.025,0.0031,0.0306,0.0494,0.0712,0.1206,"Carbon County, Utah"
72041,07,2041,0.0505,0.0292,0.0482,0.0576,0.1487,0.0729,0.0539,0.1136,0.036,0.0045,0.0441,0.0353,0.0204,0.0337,0.0403,0.1039,0.0509,0.0377,0.0794,0.0251,0.0032,0.0309,0.0499,0.0714,0.1213,"Carbon County, Utah"
72042,07,2042,0.0506,0.0293,0.0483,0.0578,0.149,0.073,0.0541,0.1139,0.036,0.0045,0.0442,0.0356,0.0206,0.034,0.0407,0.1048,0.0514,0.038,0.0802,0.0253,0.0032,0.0311,0.0504,0.0717,0.1221,"Carbon County, Utah"
72043,07,2043,0.0507,0.0294,0.0484,0.058,0.1493,0.0732,0.0542,0.1142,0.036,0.0045,0.0443,0.036,0.0208,0.0343,0.0411,0.1058,0.0519,0.0384,0.0809,0.0255,0.0032,0.0314,0.0509,0.0719,0.1228,"Carbon County, Utah"
72044,07,2044,0.0508,0.0294,0.0485,0.0582,0.1495,0.0734,0.0543,0.1145,0.036,0.0046,0.0444,0.0362,0.021,0.0346,0.0415,0.1066,0.0523,0.0387,0.0816,0.0257,0.0032,0.0317,0.0514,0.0721,0.1235,"Carbon County, Utah"
72045,07,2045,0.0509,0.0295,0.0486,0.0584,0.1498,0.0736,0.0544,0.1148,0.036,0.0046,0.0445,0.0366,0.0212,0.0349,0.0419,0.1076,0.0528,0.039,0.0824,0.0258,0.0033,0.0319,0.0519,0.0724,0.1243,"Carbon County, Utah"
72046,07,2046,0.051,0.0295,0.0487,0.0586,0.1501,0.0737,0.0545,0.1151,0.036,0.0046,0.0446,0.0369,0.0213,0.0352,0.0423,0.1085,0.0533,0.0394,0.0831,0.026,0.0033,0.0322,0.0524,0.0726,0.125,"Carbon County, Utah"
72047,07,2047,0.0512,0.0296,0.0488,0.0588,0.1505,0.0739,0.0546,0.1154,0.036,0.0046,0.0447,0.0372,0.0215,0.0355,0.0428,0.1094,0.0538,0.0397,0.0839,0.0262,0.0033,0.0325,0.0529,0.0728,0.1257,"Carbon County, Utah"
72048,07,2048,0.0513,0.0297,0.049,0.0591,0.151,0.0742,0.0548,0.1158,0.036,0.0046,0.0448,0.0375,0.0217,0.0358,0.0432,0.1104,0.0543,0.0401,0.0847,0.0263,0.0034,0.0328,0.0534,0.0731,0.1265,"Carbon County, Utah"
72049,07,2049,0.0515,0.0298,0.0491,0.0594,0.1514,0.0745,0.055,0.1162,0.0361,0.0046,0.045,0.0379,0.0219,0.0362,0.0437,0.1114,0.0548,0.0404,0.0855,0.0266,0.0034,0.0331,0.0539,0.0733,0.1272,"Carbon County, Utah"
72050,07,2050,0.0516,0.0299,0.0493,0.0596,0.1519,0.0747,0.0551,0.1166,0.0361,0.0046,0.0451,0.0382,0.0221,0.0365,0.0441,0.1124,0.0553,0.0408,0.0863,0.0267,0.0034,0.0334,0.0544,0.0735,0.1279,"Carbon County, Utah"
72051,07,2051,0.0518,0.03,0.0494,0.0599,0.1524,0.075,0.0553,0.117,0.0361,0.0046,0.0452,0.0386,0.0223,0.0368,0.0446,0.1135,0.0558,0.0412,0.0871,0.0269,0.0035,0.0337,0.0549,0.0738,0.1287,"Carbon County, Utah"
72052,07,2052,0.052,0.0301,0.0496,0.0602,0.1528,0.0752,0.0555,0.1174,0.0362,0.0047,0.0454,0.0389,0.0225,0.0371,0.0451,0.1145,0.0564,0.0416,0.088,0.0271,0.0035,0.034,0.0554,0.074,0.1294,"Carbon County, Utah"
72053,07,2053,0.0521,0.0302,0.0497,0.0604,0.1533,0.0755,0.0556,0.1178,0.0362,0.0047,0.0455,0.0393,0.0227,0.0375,0.0455,0.1155,0.0569,0.0419,0.0888,0.0273,0.0035,0.0343,0.0559,0.0742,0.1301,"Carbon County, Utah"
72054,07,2054,0.0523,0.0303,0.0499,0.0607,0.1538,0.0757,0.0558,0.1183,0.0363,0.0047,0.0457,0.0396,0.0229,0.0378,0.046,0.1166,0.0574,0.0423,0.0896,0.0275,0.0036,0.0346,0.0564,0.0745,0.1309,"Carbon County, Utah"
72055,07,2055,0.0525,0.0304,0.0501,0.0609,0.1543,0.076,0.056,0.1187,0.0363,0.0047,0.0458,0.04,0.0231,0.0381,0.0464,0.1176,0.0579,0.0427,0.0904,0.0277,0.0036,0.0349,0.0569,0.0747,0.1316,"Carbon County, Utah"
72056,07,2056,0.0526,0.0304,0.0502,0.0612,0.1547,0.0762,0.0561,0.119,0.0364,0.0047,0.0459,0.0403,0.0233,0.0385,0.0469,0.1185,0.0584,0.043,0.0912,0.0279,0.0036,0.0352,0.0574,0.0749,0.1323,"Carbon County, Utah"
72057,07,2057,0.0527,0.0305,0.0503,0.0613,0.155,0.0764,0.0563,0.1193,0.0363,0.0047,0.046,0.0406,0.0235,0.0387,0.0473,0.1194,0.0588,0.0433,0.0919,0.028,0.0036,0.0355,0.0579,0.0752,0.1331,"Carbon County, Utah"
72058,07,2058,0.0528,0.0306,0.0504,0.0615,0.1553,0.0765,0.0564,0.1195,0.0363,0.0047,0.0461,0.0409,0.0237,0.039,0.0477,0.1203,0.0593,0.0437,0.0926,0.0281,0.0037,0.0357,0.0584,0.0754,0.1338,"Carbon County, Utah"
72059,07,2059,0.0529,0.0306,0.0505,0.0617,0.1556,0.0767,0.0565,0.1198,0.0363,0.0047,0.0462,0.0412,0.0238,0.0393,0.0481,0.1212,0.0597,0.044,0.0933,0.0283,0.0037,0.036,0.0589,0.0756,0.1345,"Carbon County, Utah"
72060,07,2060,0.053,0.0307,0.0506,0.0619,0.156,0.0769,0.0566,0.1201,0.0363,0.0048,0.0463,0.0415,0.024,0.0396,0.0485,0.1221,0.0602,0.0443,0.094,0.0284,0.0037,0.0363,0.0594,0.0759,0.1353,"Carbon County, Utah"
72061,07,2061,0.0532,0.0308,0.0507,0.0622,0.1564,0.0771,0.0567,0.1204,0.0363,0.0048,0.0464,0.0418,0.0242,0.0399,0.0489,0.123,0.0607,0.0447,0.0948,0.0286,0.0037,0.0365,0.0599,0.0761,0.136,"Carbon County, Utah"
72062,07,2062,0.0533,0.0308,0.0508,0.0624,0.1567,0.0773,0.0569,0.1207,0.0363,0.0048,0.0466,0.0421,0.0244,0.0402,0.0493,0.1239,0.0612,0.045,0.0955,0.0287,0.0038,0.0368,0.0604,0.0763,0.1367,"Carbon County, Utah"
72063,07,2063,0.0534,0.0309,0.051,0.0626,0.1571,0.0775,0.057,0.121,0.0364,0.0048,0.0467,0.0425,0.0246,0.0405,0.0498,0.1249,0.0616,0.0453,0.0962,0.0289,0.0038,0.0371,0.0609,0.0766,0.1375,"Carbon County, Utah"
72064,07,2064,0.0535,0.031,0.0511,0.0628,0.1574,0.0777,0.0571,0.1213,0.0363,0.0048,0.0468,0.0428,0.0247,0.0408,0.0502,0.1258,0.0621,0.0456,0.0969,0.029,0.0038,0.0374,0.0614,0.0768,0.1382,"Carbon County, Utah"
72065,07,2065,0.0537,0.0311,0.0512,0.063,0.1578,0.0779,0.0573,0.1216,0.0364,0.0048,0.0469,0.0431,0.0249,0.0411,0.0506,0.1267,0.0625,0.046,0.0977,0.0292,0.0039,0.0376,0.0619,0.0771,0.139,"Carbon County, Utah"
92023,09,2023,0.0714,0.0413,0.0681,0.0699,0.2101,0.1042,0.0762,0.1509,0.0682,0.0064,0.0624,0.0314,0.0182,0.03,0.0308,0.0925,0.0459,0.0336,0.0664,0.03,0.0028,0.0275,0.0411,0.0934,0.1345,"Daggett County, Utah"
92024,09,2024,0.0682,0.0395,0.0651,0.0689,0.2006,0.0997,0.0728,0.141,0.0651,0.0061,0.0596,0.031,0.018,0.0296,0.0313,0.0913,0.0454,0.0331,0.0642,0.0296,0.0028,0.0271,0.0403,0.0886,0.1289,"Daggett County, Utah"
92025,09,2025,0.0622,0.036,0.0594,0.0626,0.183,0.091,0.0664,0.1295,0.0594,0.0056,0.0544,0.0329,0.0191,0.0314,0.0331,0.0969,0.0482,0.0352,0.0685,0.0314,0.003,0.0288,0.0429,0.0811,0.124,"Daggett County, Utah"
92026,09,2026,0.0591,0.0342,0.0564,0.0595,0.174,0.0865,0.0631,0.1223,0.0565,0.0053,0.0517,0.0331,0.0192,0.0316,0.0333,0.0974,0.0484,0.0353,0.0684,0.0316,0.003,0.0289,0.0431,0.0771,0.1202,"Daggett County, Utah"
92027,09,2027,0.0571,0.0331,0.0545,0.0575,0.168,0.0835,0.061,0.1159,0.0545,0.0051,0.0499,0.0335,0.0194,0.0319,0.0337,0.0984,0.0489,0.0357,0.0679,0.0319,0.003,0.0292,0.0434,0.0741,0.1175,"Daggett County, Utah"
92028,09,2028,0.0555,0.0321,0.0529,0.0558,0.1632,0.081,0.0592,0.1116,0.053,0.005,0.0485,0.0337,0.0195,0.0322,0.0339,0.0992,0.0493,0.036,0.0678,0.0322,0.003,0.0295,0.0437,0.0718,0.1155,"Daggett County, Utah"
92029,09,2029,0.0541,0.0313,0.0516,0.0543,0.1592,0.0791,0.0578,0.108,0.0517,0.0049,0.0473,0.0339,0.0196,0.0324,0.034,0.0998,0.0496,0.0362,0.0677,0.0324,0.003,0.0296,0.044,0.0702,0.1142,"Daggett County, Utah"
92030,09,2030,0.0527,0.0305,0.0503,0.0531,0.1551,0.0771,0.0563,0.1054,0.0503,0.0047,0.0461,0.0339,0.0196,0.0324,0.0342,0.0998,0.0496,0.0362,0.0679,0.0324,0.003,0.0296,0.0444,0.0689,0.1133,"Daggett County, Utah"
92031,09,2031,0.0528,0.0306,0.0504,0.0531,0.1553,0.0772,0.0564,0.1054,0.0504,0.0047,0.0461,0.0343,0.0198,0.0327,0.0345,0.1008,0.0501,0.0366,0.0684,0.0327,0.0031,0.0299,0.0449,0.0692,0.1141,"Daggett County, Utah"
92032,09,2032,0.0529,0.0306,0.0505,0.0533,0.1557,0.0774,0.0565,0.1057,0.0505,0.0047,0.0462,0.0346,0.02,0.033,0.0348,0.1019,0.0506,0.037,0.0691,0.0331,0.0031,0.0303,0.0454,0.0694,0.1148,"Daggett County, Utah"
92033,09,2033,0.0531,0.0307,0.0507,0.0534,0.1562,0.0776,0.0567,0.106,0.0507,0.0048,0.0464,0.035,0.0203,0.0334,0.0352,0.103,0.0512,0.0374,0.0699,0.0334,0.0031,0.0306,0.0459,0.0696,0.1155,"Daggett County, Utah"
92034,09,2034,0.0532,0.0308,0.0508,0.0536,0.1566,0.0779,0.0568,0.106,0.0508,0.0048,0.0465,0.0354,0.0205,0.0338,0.0356,0.1041,0.0517,0.0378,0.0705,0.0338,0.0032,0.0309,0.0464,0.0698,0.1162,"Daggett County, Utah"
92035,09,2035,0.0532,0.0308,0.0507,0.0537,0.1564,0.0779,0.0568,0.1068,0.0508,0.0048,0.0465,0.0356,0.0206,0.034,0.036,0.1047,0.0521,0.038,0.0715,0.034,0.0032,0.0311,0.0469,0.0701,0.117,"Daggett County, Utah"
92036,09,2036,0.0533,0.0308,0.0508,0.0546,0.1567,0.078,0.0569,0.1072,0.0509,0.0048,0.0465,0.0359,0.0208,0.0343,0.0368,0.1057,0.0526,0.0384,0.0723,0.0343,0.0032,0.0314,0.0474,0.0703,0.1177,"Daggett County, Utah"
92037,09,2037,0.0532,0.0308,0.0508,0.0548,0.1565,0.0779,0.0568,0.1075,0.0508,0.0048,0.0465,0.0362,0.0209,0.0345,0.0372,0.1064,0.053,0.0386,0.073,0.0345,0.0032,0.0316,0.0479,0.0705,0.1184,"Daggett County, Utah"
92038,09,2038,0.0532,0.0308,0.0508,0.0548,0.1565,0.078,0.0568,0.1073,0.0508,0.0048,0.0465,0.0364,0.0211,0.0348,0.0375,0.1071,0.0534,0.0389,0.0734,0.0348,0.0033,0.0318,0.0484,0.0708,0.1192,"Daggett County, Utah"
92039,09,2039,0.0533,0.0308,0.0508,0.0548,0.1566,0.078,0.0569,0.1075,0.0508,0.0048,0.0465,0.0367,0.0212,0.035,0.0378,0.108,0.0538,0.0392,0.0741,0.0351,0.0033,0.0321,0.0489,0.071,0.1199,"Daggett County, Utah"
92040,09,2040,0.0533,0.0309,0.0509,0.0549,0.1568,0.0781,0.0569,0.1079,0.0509,0.0048,0.0466,0.037,0.0214,0.0353,0.0381,0.1089,0.0542,0.0395,0.0749,0.0353,0.0033,0.0323,0.0494,0.0712,0.1206,"Daggett County, Utah"
