stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
10343,806107,State St / 740 E (WB),765 E State St & Center St,40.372234,-111.777782,,,,,,0
10344,806013,State St / 700 E (WB),695 E State St & 700 E,40.373066,-111.781157,,,,,,1
10345,806014,State St / 500 E (WB),481 State Street & 482 E,40.374205,-111.786001,,,,,,0
10347,805001,State St / 300 E (WB),255 E State St & 300 E,40.375488,-111.791676,,,,,,0
10348,805003,Main St / American Fork Center St (,6 W Main St & Center St,40.376911,-111.798994,,,,,,1
10349,805004,Main St / 100 W (WB),98 W Main St & 100 W,40.376923,-111.801151,,,,,,1
10350,805006,Main St / 300 W (WB),308 W Main St & 300 W,40.376962,-111.806997,,,,,,0
10351,805007,Main St / Columbia Village (WB),444 ,40.377033,-111.810211,,,,,,0
10352,805008,State St / Green Spring Way (NB),124 W State St & 600 S,40.379857,-111.813272,,,,,,0
10381,805056,State St / Green Spring Way (SB),131 N State St & 200 N,40.379225,-111.813363,,,,,,0
10382,805057,State St / Columbia Village (EB),451 W Main St & Roosevelt St,40.376788,-111.810254,,,,,,1
10384,805058,Main St / 300 W (EB),265 W Main St & 200 W,40.376756,-111.805551,,,,,,0
10388,820226,500 W / 300 N (NB),337 ,40.238268,-111.667304,,,,,,1
10390,817254,500 W / 500 N,533 ,40.240874,-111.667292,0,,,,,1
10393,817256,500 W / 800 N (NB),852 N 500 W & 940 N,40.245064,-111.667301,,,,,,1
10394,817257,500 W / 940 N (NB),988 N 500 W & 940 N,40.246757,-111.667317,,,,,,0
10395,817258,Utah Valley Hospital (NB),1073 ,40.248637,-111.667261,,,,,,0
10396,817260,State St / Riverside Ave (NB),State St. & Riverside Dr.,40.253972,-111.669901,,,,,,1
10398,817371,State St / Grandview Ln (NB),1749 ,40.25698,-111.672691,,,,,,1
10399,817262,State St / 1850 N (NB),1883 ,40.259516,-111.675035,,,,,,0
10400,817263,State St / 1950 N (NB),2071 ,40.261529,-111.6769,,,,,,1
10401,817264,State St / 1851 S (NB),1884 ,40.264169,-111.679355,,,,,,0
10402,817265,State St / 1700 S (NB),,40.266318,-111.68116,,,,,,1
10403,817266,State St / 1600 S (NB),,40.268217,-111.682069,,,,,,1
10405,817268,State St / University Pkwy (NB),State St & 1415 S,40.272064,-111.683769,,,,,,1
10412,816119,UVU Fulton Library (WB),900 S Campus Dr & 500 W,40.280882,-111.715671,0,,,,,1
10423,812176,1200 W / 1300 N (NB),1320 N 1200 W & 1340 N,40.321218,-111.724685,,,,,,0
10424,812177,1200 W / 1420 (NB),1448 N 1200 W & 1420 N,40.323299,-111.724742,,,,,,0
10431,805093,Main St / 100 W (EB),101 W Main St & 100 W,40.376731,-111.801485,,,,,,0
10432,805064,State St / 300 E (EB),320 E State St & 300 E,40.374918,-111.790216,,,,,,0
10433,806017,State St / 400 E (EB),406 E State St & 400 E,40.374313,-111.787532,,,,,,1
10434,806021,State St / 500 E (EB),562 E State St & 500 E,40.373511,-111.784127,,,,,,0
10435,806108,State St / 740 E (EB),750 E State St & Center St,40.371956,-111.777753,,,,,,0
10436,806023,State St / 860 E (EB),930 E State St & 500 E,40.370835,-111.772668,,,,,,0
10437,806024,State St / North County Blvd (EB),1909 W State Rd & 4650 W,40.369776,-111.767986,,,,,,0
10438,806026,Pleasant Grove Center St / State St,585 W Center St & 600 W,40.365621,-111.749442,,,,,,1
10439,806027,Center St / 400 W (EB),334 Center Street & 333 W,40.364944,-111.74648,,,,,,0
10440,806028,Center St / 200 W (EB),195 W Center St & 600 W,40.364424,-111.744112,,,,,,0
10441,806029,Center St / 100 W (EB),125 W Center St & 100 W,40.364054,-111.742529,,,,,,0
10442,807037,State St / 100 E (SB),100 E State Rd & 500 S,40.357792,-111.738969,,,,,,0
10444,807040,State St / 700 N (SB),,40.351412,-111.731425,,,,,,0
10445,807044,State St / 600 N (SB),697 ,40.349947,-111.729694,,,,,,0
10446,807042,State St / 500 N (SB),521 N State St & 500 N,40.346674,-111.725723,,,,,,0
10447,807045,State St / 400 N (SB),State Street & 376 North,40.344278,-111.722911,,,,,,1
10450,812026,State St / 800 W (SB),120 S State St & Main St,40.335499,-111.715161,,,,,,0
10451,812028,State St / 1800 N (SB),618 W 1820 N & US-89,40.330329,-111.711006,,,,,,1
10453,812031,State St / 1400 N (SB),1369 N State St & 1800 N,40.322359,-111.706279,,,,,,0
10454,812033,State St / 1000 N (SB),1001 N State St & 1800 N,40.315717,-111.703344,,,,,,1
10457,812038,State St / 600 N (SB),State St. & 597 N,40.308147,-111.700063,,,,,,0
10460,812043,State St / 100 N (SB),State Street & 115 North,40.299133,-111.696125,,,,,,1
10461,812045,State St / 200 S (SB),234 S State St & 500 N,40.292689,-111.693247,,,,,,1
10462,816058,State St / 600 S (SB),State Street & 611 South,40.286106,-111.690393,,,,,,1
10467,817247,State St / Grandview Ln (SB),State Street & 1673 North,40.255923,-111.672227,,,,,,0
10468,817248,State St / Riverside Ave (SB),State Street & 1393 North,40.253164,-111.669687,,,,,,1
10469,817250,500 W / 1050 N (SB),1055 N 500 W & 940 N,40.248096,-111.667561,,,,,,1
10470,817251,500 W / 940 N (SB),931 N 500 W & 940 N,40.246139,-111.667566,,,,,,1
10471,817252,500 W / 800 N (SB),500 West & 785 North,40.244049,-111.667597,,,,,,1
10472,820228,500 W / 500 N (SB),500 West & 469 North,40.240017,-111.667615,,,,,,1
10474,820230,500 W / 300 N (SB),500 West & 283 North,40.237563,-111.667624,,,,,,1
10476,820187,100 N / 100 W (EB),100 North & 93 West,40.235022,-111.660197,,,,,,1
10485,817128,550 W / 1800 N (SB),1821 N 550 W & 1850 N,40.258955,-111.668021,,,,,,0
10493,817053,BYU Central Campus Station (NB),1122 N 900 E,40.248747,-111.642975,,,,,,1
10506,820088,University Ave / Center St (SB),University Ave. & Center St.,40.233261,-111.658882,,,,,,1
10508,820090,University Ave / 300 S (SB),320 S University Ave & 300 S,40.229199,-111.658871,,,,,,0
10511,820080,100 W / 920 S (SB),,40.222232,-111.660809,,,,,,1
10512,820081,University Ave / 450 S (NB),451 S University Ave,40.227684,-111.658556,,,,,,1
10513,820082,University Ave / 300 S (NB),University Ave. & 267 South,40.230187,-111.658503,,,,,,1
10520,817137,800 E / 1169 S (NB),,40.275736,-111.675957,,,,,,1
10521,817138,800 E / 900 S (NB),905 S 800 E & 900 S,40.280361,-111.676209,,,,,,0
10536,817243,State St / 1700 S (SB),State Street & 1732 South,40.265438,-111.681019,,,,,,1
10537,817244,State St / 1800 S (SB),State Street & 1940 South,40.263448,-111.679201,,,,,,1
10538,817245,State St / 1950 N (SB),1951 N State St & 2000 N,40.260974,-111.676851,,,,,,1
10543,817319,700 N / 600 E (EB),570 E 700 N & N 600 E,40.242917,-111.648684,,,,,,1
10546,817062,BYU Central Campus Station (SB),1065 N 900 E,40.248055,-111.643289,,,,,,1
10553,817105,550 W / 1800 N (NB),1836 N 550 W & 1800 N,40.258985,-111.667854,,,,,,0
10554,817365,550 W / University Pkwy (NB),2100 N 550 W & University Pkwy,40.261752,-111.667933,,,,,,0
10558,816111,University Pkwy / Main St (WB),University Pkwy & 24 West,40.273731,-111.696018,,,,,,1
10560,816112,University Pkwy / 200 W (WB),,40.27376,-111.700622,,,,,,1
10564,820057,Canyon Creek Pkwy / Commerce Way (S,1193 N Canyon Creek Pkwy & Commerce Way,40.125052,-111.641375,,,,,,0
10565,820077,Canyon Creek Pkwy / Commerce Way (N,1232 N Canyon Creek Pkwy & Commerce Way,40.125603,-111.64019,,,,,,0
10566,817368,800 E / 1150 S (SB),800 East & 1152 South,40.275999,-111.676292,,,,,,1
10568,802004,State St / 300 W (EB),282 ,40.401329,-111.854134,,,,,,0
10570,817369,University Ave / 960 N (SB),990 N University Ave,40.246963,-111.658778,,,,,,0
10575,817307,University Ave / 700 N (NB),716 N University Ave & 700 N,40.243618,-111.658492,,,,,,0
10582,825096,Main St / 1000 N (SB),955 N MAIN ST & 1000 N,40.122313,-111.654883,,,,,,0
10583,825101,Main Street / 200 N (SB),185 N Main Street & 200 N,40.112161,-111.654981,,,,,,0
10584,825109,Center St / Main St (EB),46 E Center St & Main St,40.109677,-111.653882,,,,,,1
10585,825110,Center St / 400 E (EB),370 E Center St & 400 E,40.109661,-111.648412,,,,,,0
10586,825072,800 E / 700 N (NB),800 E & 680 N,40.11828,-111.640518,,,,,,0
10587,825021,800 E / 700 N (SB),713 N 800 E & 700 N,40.118972,-111.640718,,,,,,1
10588,825111,Center St / 400 E (WB),369 E Center St & 400 E,40.109922,-111.648322,,,,,,0
10589,825112,Center St / 100 E (WB),139 E Center St,40.109945,-111.652522,,,,,,0
10590,825011,Main St / 400 N (NB),420 N MAIN ST & 400 N,40.115307,-111.65458,,,,,,0
10591,825091,1000 N / Main Street (EB),24 E 1000 N & Main Street,40.122808,-111.654049,,,,,,0
10592,802016,State St / 300 W (WB),480 W State St & 350 W,40.402341,-111.855048,,,,,,0
10594,806022,State St / 700 E (EB),,40.372574,-111.780431,,,,,,1
10595,806025,State St / 1300 W (EB),1291 W State Rd & 1300 W,40.367761,-111.759155,,,,,,0
10596,807038,State St / 700 S (SB),312 E State Rd & 700 S,40.355186,-111.735876,,,,,,0
10601,817272,State St / 800 S (NB),786 ,40.282952,-111.688556,,,,,,1
10603,816052,State St / 600 S (NB),,40.286495,-111.690112,,,,,,1
10604,816054,State St / 400 S (NB),388 ,40.290186,-111.691785,,,,,,1
10606,816140,State St / 200 S (NB),,40.293769,-111.693317,,,,,,1
10607,812003,State St / Center St (NB),,40.297609,-111.694992,,,,,,1
10609,812005,State St / 200 N (NB),,40.301197,-111.696568,,,,,,1
10612,812009,State St / 600 N (NB),625 State Street & 625 N,40.30872,-111.699861,,,,,,1
10615,812015,State St / 1400 N (NB),1370 N State St & 1360 N,40.322528,-111.705961,,,,,,0
10617,812016,State St / 1600 N (NB),1639 ,40.32717,-111.708003,,,,,,1
10618,812017,State St / 1800 N (NB),State St & 1814 N,40.33061,-111.71069,,,,,,1
10619,812019,State St / Lindon Main St (NB),115 S State St & Main St,40.335535,-111.714771,,,,,,1
10622,812022,State St / 300 N (NB),299 State Street & 350 N,40.343421,-111.721346,,,,,,1
10623,807001,State St / 400 N (NB),410 N State St & 400 N,40.345082,-111.723315,,,,,,0
10625,807003,State Rd / 800 N (NB),State Street & 945 S,40.352303,-111.731932,,,,,,0
10626,807004,State Rd / 790 S (NB),789 S State Rd & 820 S,40.354281,-111.734307,,,,,,0
10627,807005,State Rd / 700 S (NB),667 S State Rd & 700 S,40.356342,-111.736731,,,,,,1
10628,806105,Main St / 50 S (NB),49 S Main St & Center St,40.363217,-111.740671,,,,,,1
10629,806007,Center St / 50 W (WB),50 W Center St & 100 W,40.364083,-111.741552,,,,,,0
10630,806008,Center St / 200 W (WB),204 W Center St & 200 W,40.364719,-111.744503,,,,,,0
10632,817246,State St / 1850 N (SB),State Street & 1831 North,40.258492,-111.674596,,,,,,0
10648,816085,1200 W / 400 S (SB),430 S 1200 W & 430 S,40.289011,-111.724312,,,,,,0
10649,816086,1200 W / 600 S (SB),600 S 1200 W & 600 S,40.286441,-111.724254,,,,,,1
10651,816122,UVU Institute (EB),750 W Campus Dr & 500 W,40.280014,-111.713851,,,,,,1
10659,816127,800 S / State St (EB),800 S & 334 East,40.282319,-111.687439,,,,,,0
10663,817095,800 E / 800 S (SB),860 S 800 E & 800 S,40.281198,-111.676466,,,,,,1
10664,817097,800 E / 1000 S (SB),800 East & 1022 South,40.27819,-111.676443,,,,,,1
10666,820244,900 E / 400 S (SB),390 S 900 E & 400 S,40.228604,-111.642825,,,,,,0
10667,820245,900 E / 460 S (SB),534 S 900 E & State St,40.226499,-111.642764,,,,,,0
10668,820246,State Street / 900 E (NB),609 S State Street,40.22589,-111.643396,,,,,,0
10689,820264,1750 W / 1300 S (NB),1280 S 1750 W & 1300 S,40.149221,-111.642274,,,,,,0
10699,820015,Canyon Creek Pkwy / Spanish Fork Pk,1479 N Canyon Creek Pkwy & Spanish Fork Pkwy,40.129289,-111.636811,,,,,,0
10700,820016,State Street / 300 S (SB),300 S State Street & 300 S,40.229318,-111.64637,,,,,,1
10754,820242,900 E / 50 S (SB),80 S 900 E & 150 S,40.232478,-111.643159,,,,,,0
10756,820020,Canyon Creek Pkwy / Spanish Fork Pk,1517 N Canyon Creek Pkwy & Spanish Fork Pkwy,40.129857,-111.636225,,,,,,0
10757,820021,300 S / 400 E (WB),395 E 300 S & 400 E,40.229759,-111.652018,,,,,,1
10767,817031,1460 N / 1500 W (WB),1510 W 1460 N & 1500 W,40.253521,-111.685714,,,,,,1
10769,816019,1460 N / 1900 W (WB),1870 W 1460 N & 1880 W,40.253524,-111.690692,,,,,,0
10770,816020,1460 N / Grand Ave (WB),2080 W 1460 N & 2100 W,40.253513,-111.694265,,,,,,0
10771,816022,2100 W / 1730 N (NB),1680 N 2100 W & 1730 N,40.256588,-111.694699,,,,,,0
10773,816025,Main St / 1820 S (NB),1835 S Main St & 1820 S,40.263688,-111.694837,,,,,,0
10774,816027,Main St / 1600 S (NB),1585 S Main St & 1600 S,40.268272,-111.694951,,,,,,0
10775,816028,Main St / 1450 S (NB),1449 S Main St & 1450 S,40.270529,-111.695002,,,,,,0
10776,816029,Main St / 1400 S (NB),1385 S Main St & University Pkwy,40.272187,-111.694999,,,,,,0
10777,816128,1430 S / 400 W (WB),429 W 1435 S & 500 W,40.271524,-111.705613,,,,,,0
10778,816129,1430 S / 550 W (WB),525 W 1435 S & 500 W,40.270781,-111.708341,,,,,,0
10779,816130,1430 W / Sandhill Rd (WB),650 W 1435 S & Sandhill Rd,40.270881,-111.711011,,,,,,0
10780,816131,Sandhill Rd / 1350 S (NB),1355 S Sandhill Rd & University Pkwy,40.272753,-111.712107,,,,,,0
10781,816132,1430 S / Sandhill Rd (EB),626 W 1435 S & Sandhill Rd,40.270762,-111.711082,,,,,,0
10782,816133,1430 S / 550 W (EB),537 W 1430 S & UNNAMED ST,40.270651,-111.708241,,,,,,0
10783,816134,1430 S / 400 W (EB),420 W 1435 S & Sandhill Rd,40.271541,-111.705238,,,,,,1
10784,816008,Main St / University Pkwy (SB),1325 S Main St & University Pkwy,40.272877,-111.695256,,,,,,0
10785,816009,Main St / 1450 S (SB),1474 S Main St & 1475 S,40.270568,-111.695179,,,,,,0
10786,816010,Main St / 1600 S (SB),1628 S Main St & 1600 S,40.267391,-111.695111,,,,,,0
10787,816011,Main St / 1820 S (SB),1836 S Main St & 1800 S,40.263566,-111.695057,,,,,,0
10788,816013,2100 W / 1730 N (SB),1699 N 2100 W & 1700 N,40.257156,-111.694884,,,,,,0
10789,816014,Main St / 1600 N (SB),1601 N 2100 W & 1600 N,40.255559,-111.694854,,,,,,1
10790,816015,1460 N / Grand Ave (EB),2043 W 1460 N & 2040 W,40.253385,-111.694141,,,,,,0
10791,816016,1460 N / 1900 W (EB),1899 W 1460 N & 1900 W,40.253399,-111.691008,,,,,,0
10812,820249,900 E / 300 S (NB),285 S 900 E & 300 S,40.230052,-111.642656,,,,,,0
10813,820250,900 E / 150 S (NB),155 S 900 E & 150 S,40.231983,-111.642779,,,,,,0
10832,817086,2230 N / 400 W (WB),390 W 2230 N,40.263633,-111.664789,,,,,,1
10846,820251,900 E / Center St (NB),44 N 900 E,40.234144,-111.64309,,,,,,0
10847,820252,900 E / 200 N (NB),190 N 900 E & 200 N,40.236356,-111.643054,,,,,,0
10848,820253,900 E / 300 N (NB),320 N 900 E & 300 N,40.237668,-111.643051,,,,,,1
10849,817058,900 E / 450 N (NB),477 ,40.240347,-111.643011,,,,,,1
10854,817057,900 E / 450 N (SB),445 N 900 E & 560 N,40.239768,-111.643301,,,,,,1
10855,820239,900 E / 300 N (SB),325 N 900 E & 300 N,40.237914,-111.643319,,,,,,0
10856,820240,900 E / 200 N (SB),175 N 900 E & 150 N,40.236115,-111.643308,,,,,,0
10857,820241,900 E / Center St (SB),35 N 900 E & Center St,40.234431,-111.643338,,,,,,0
10858,817139,800 E / 800 S (NB),775 S 800 E & 800 S,40.282989,-111.676181,,,,,,0
10859,817140,800 E / 620 S (NB),621 S 800 E & 620 S,40.285444,-111.676138,,,,,,0
10860,817141,800 E / 500 S (NB),525 S 800 E & 500 S,40.287394,-111.676164,,,,,,0
10880,812188,1600 N / 110 W (WB),84 W 1600 N & Main St,40.326703,-111.698012,,,,,,0
10881,812189,1600 N / 280 W (WB),278 W 1600 N & 280 W,40.326648,-111.703291,,,,,,0
10882,812190,1600 N / 400 W (WB),460 W 1600 N & State St,40.326642,-111.706761,,,,,,0
10884,802021,1600 N / 1040 N (WB),1600 North & 1040 West,40.326472,-111.720944,,,,,,1
10885,812192,1600 N / 1040 N (EB),1035 W 1600 N & 1030 W,40.326319,-111.720571,,,,,,0
10886,812193,1600 N / 800 W (EB),755 W 1600 N & 740 W,40.326372,-111.714116,,,,,,1
10887,812194,1600 N / State St (EB),525 W 1600 N & State St,40.326413,-111.709896,,,,,,0
10888,812195,1600 N / 280 W (EB),277 W 1600 N & 275 W,40.326507,-111.702969,,,,,,0
10889,812196,1600 N / 110 W (EB),1600 North & 95 West,40.326532,-111.698559,,,,,,0
10894,812199,1200 N / 800 E (EB),1200 N & 762 E,40.319212,-111.677471,,,,,,0
10910,821017,State St / 1320 S (SB),1444 S State St & 1440 S,40.214259,-111.635134,,,,,,0
10911,823053,Main St / 900 N (NB),Main Street & 895 N,40.178984,-111.610795,,,,,,1
10912,823054,Main St / 600 N (SB),595 N Main St & 600 N,40.175146,-111.610789,,,,,,1
10913,823076,400 N / Main St (EB),22 E 400 N & Us-89,40.172201,-111.610218,,,,,,0
10914,823103,400 N / 100 E (EB),110 E 400 N & 100 E,40.172164,-111.608365,,,,,,0
10915,823077,400 N / 200 E (EB),220 E 400 N & 200 E,40.172173,-111.606597,,,,,,0
10916,823078,400 N / 400 E (EB),340 E 400 N & 400 E,40.172156,-111.603695,,,,,,0
10917,823079,Main St / 400 S (SB),391 S Main St & 400 S,40.171944,-111.610805,,,,,,0
10918,823080,400 E / 200 N (SB),245 N 400 E & 200 N,40.170054,-111.603424,,,,,,0
10919,823081,Main St / Center St (SB),20 S Main Street & Center Street,40.166347,-111.610829,,,,,,0
10920,823104,400 E /  Center St (SB),20 S 400 E & Center St,40.166215,-111.603446,,,,,,1
10921,823105,400 E / 200 S (SB),212 S 400 E & 200 S,40.163616,-111.603467,,,,,,0
10922,823106,400 E / 400 S (SB),390 S 400 E & 400 S,40.161596,-111.603498,,,,,,1
10923,823039,400 S / 200 E (WB),195 E 400 S & 200 E,40.161193,-111.607361,,,,,,1
10924,823101,Main St / 200 S (SB),212 S Main Street & 200 S,40.163611,-111.610833,,,,,,0
10925,825022,800 E / 600 N (SB),595 N 800 E & 600 N,40.117214,-111.640731,,,,,,0
10926,825023,800 E / State Rd (SB),455 N 800 E & 600 N,40.115551,-111.640742,,,,,,0
10927,825113,800 E / 200 N (SB),185 N 800 E & 200 N,40.112192,-111.640771,,,,,,0
10928,825114,800 E / Center St (SB),745 E Center St & 800 E,40.110037,-111.640778,,,,,,0
10929,825115,Center St / 600 E (WB),621 E Center St & 600 E,40.109899,-111.643884,,,,,,0
10930,825052,Main St / 140 S (SB),140 S Main St & 100 S,40.107931,-111.654991,,,,,,1
10931,825053,Main St / 200 S (SB),210 S Main St & 200 S,40.107003,-111.655002,,,,,,0
10932,825105,Main St / 300 S (SB),Main St & 318 S,40.105541,-111.655028,,,,,,1
10933,825106,Main St / 500 S (SB),Main Street & 482 S,40.102759,-111.65538,,,,,,1
10934,830016,Highway 198 / 400 N (SB),385 N Highway 198 & 400 N,40.060358,-111.668968,,,,,,0
10936,830021,Highway 198 / Sheen Rd (SB),502 W Highway 198 & 500 W,40.051231,-111.683271,,,,,,0
10937,829025,100 N / 1000 E (WB),985 E 100 N & 1000 N,40.044657,-111.716439,,,,,,1
10938,829026,100 N / 900 E (WB),875 E 100 N & 800 E,40.044612,-111.718526,,,,,,0
10939,829027,100 N / 600 E (WB),601 E 100 N & 600 E,40.044592,-111.723004,,,,,,1
10941,829029,100 N / 400 E (WB),395 E 100 N & 400 E,40.044601,-111.727771,,,,,,0
10942,829030,100 N / 200 E (WB),185 E 100 N & 200 E,40.044629,-111.729881,,,,,,1
10943,829031,100 W / 100 N (SB),63 ,40.044283,-111.733929,,,,,,1
10945,829038,100 W / 400 S (SB),420 S 100 W & 400 S,40.037951,-111.733954,,,,,,0
10946,829040,100 W / 700 S (SB),680 S 100 W & 700 S,40.033779,-111.734094,,,,,,0
10948,829003,100 W / 700 S (NB),685 S 100 W & 700 S,40.033569,-111.733944,,,,,,1
10949,829005,100 W / 400 S (NB),397 S 100 W & 400 S,40.038492,-111.733776,,,,,,0
10950,829042,100 W / 200 S (NB),143 S 100 W & W 100 S,40.042071,-111.733763,,,,,,0
10951,829011,100 N / Main St (EB),40 E 100 N & Main St,40.044466,-111.731728,,,,,,0
10952,829012,100 N / 200 E (EB),190 E 100 N & 100 E,40.044461,-111.730137,,,,,,1
10953,829013,100 N / 400 E (EB),444 E 100 N & 400 E,40.044438,-111.726836,,,,,,0
10954,829014,100 N / 500 E (EB),520 E 100 N & 500 E,40.044427,-111.725099,,,,,,0
10955,829015,100 N / 600 E (EB),640 E 100 N & 600 E,40.044422,-111.722882,,,,,,1
10956,829017,100 N / 900 E (EB),890 E 100 N & 900 E,40.044394,-111.718049,,,,,,1
10957,829018,100 N / 1000 E (EB),1020 E 100 N & 1000 N,40.044472,-111.715635,,,,,,0
10958,830001,Highway 198 / Sheen Rd (NB),499 W Highway 198 & 500 W,40.051248,-111.682906,,,,,,0
10959,830007,Highway 198 / 400 N (NB),380 N Highway 198 & 400 N,40.059879,-111.668882,,,,,,0
10960,825003,Main St / 500 S (NB),475 S Main St & 300 S,40.103215,-111.655034,,,,,,0
10961,825004,Main St / 300 S (NB),295 S Main St & 300 E,40.106141,-111.654663,,,,,,1
10962,825005,Main St / 200 S (NB),195 S Main St & 200 S,40.107377,-111.654653,,,,,,0
10963,825006,Main St / 100 S (NB),Main St & 87 S,40.108902,-111.654619,,,,,,1
10964,825116,Center St / 600 E (EB),630 E Center St & 600 E,40.109635,-111.643686,,,,,,0
10965,825117,800 E / Center St (NB),30 N 800 E & Center St,40.110337,-111.640636,,,,,,0
10966,825118,800 E / 200 N (NB),190 N 800 E & 200 N,40.112242,-111.640574,,,,,,0
10967,825070,800 E / State Rd (NB),450 N 800 E & 500 N,40.115581,-111.640528,,,,,,0
10968,823102,Main St / 400 S (SB),350 S Main Street & 400 S,40.161864,-111.610845,,,,,,0
10969,823065,400 S / 200 E (EB),210 E 400 S & 200 E,40.161007,-111.606721,,,,,,0
10970,823107,400 S / 400 E (EB),350 E 400 S & 400 E,40.160997,-111.604446,,,,,,0
10971,823108,400 E / 200 S (NB),175 S 400 E & 200 S,40.164194,-111.603287,,,,,,0
10972,823109,400 E / Center St (NB),26 N 400 E & Center St,40.167031,-111.603268,,,,,,0
10973,823094,Main Street / 200 S (NB),187 S Main Street & 200 S,40.164275,-111.610468,,,,,,1
10974,823095,400 E / 200 N (NB),210 N 400 E & 200 N,40.169694,-111.603229,,,,,,0
10975,823096,Main Street / Center Street (NB),26 N Main Street & Center Street,40.167088,-111.610439,,,,,,0
10976,823097,400 N / 400 E (WB),351 E 400 N & 400 E,40.172297,-111.604318,,,,,,0
10977,823098,400 N / 200 E (WB),221 E 400 N & 200 E,40.172312,-111.606588,,,,,,0
10978,823099,400 N / 100 E (WB),416 N 100 E & E 400 N,40.172321,-111.608818,,,,,,0
10979,823048,Main St / 400 N (NB),420 N Main St & 400 N,40.172601,-111.610427,,,,,,1
10980,823049,Main St / 700 N (NB),670 N Main St & 400 N,40.175851,-111.610434,,,,,,0
10981,823090,Main St / 900 N (NB),900 N Main St & 200 N,40.178759,-111.610451,,,,,,1
10982,821001,State St / 2300 S (NB),2301 S State St & Mountain View Pkwy,40.202209,-111.622071,,,,,,1
10983,821007,State St / 1320 S (NB),1449 S State St & 1440 S,40.214311,-111.634798,,,,,,1
